t,x,y,psi,u,v,r
30.960000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.954676941e-13,0.000000000e+00
30.970000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.915327248e-13,0.000000000e+00
30.980000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.876369090e-13,0.000000000e+00
30.990000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.837798574e-13,0.000000000e+00
31.000000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.799611840e-13,0.000000000e+00
31.010000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.761805070e-13,0.000000000e+00
31.020000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.724374484e-13,0.000000000e+00
31.030000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.687316339e-13,0.000000000e+00
31.040000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.650626929e-13,0.000000000e+00
31.050000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.614302584e-13,0.000000000e+00
31.060000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.578339672e-13,0.000000000e+00
31.070000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.542734597e-13,0.000000000e+00
31.080000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.507483799e-13,0.000000000e+00
31.090000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.472583752e-13,0.000000000e+00
31.100000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.438030967e-13,0.000000000e+00
31.110000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.403821987e-13,0.000000000e+00
31.120000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.369953392e-13,0.000000000e+00
31.130000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.336421796e-13,0.000000000e+00
31.140000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.303223844e-13,0.000000000e+00
31.150000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.270356218e-13,0.000000000e+00
31.160000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.237815630e-13,0.000000000e+00
31.170000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.205598826e-13,0.000000000e+00
31.180000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.173702585e-13,0.000000000e+00
31.190000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.142123716e-13,0.000000000e+00
31.200000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.110859063e-13,0.000000000e+00
31.210000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.079905498e-13,0.000000000e+00
31.220000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.049259926e-13,0.000000000e+00
31.230000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.018919283e-13,0.000000000e+00
31.240000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.988880534e-13,0.000000000e+00
31.250000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.959140676e-13,0.000000000e+00
31.260000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.929696735e-13,0.000000000e+00
31.270000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.900545765e-13,0.000000000e+00
31.280000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.871684852e-13,0.000000000e+00
31.290000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.843111111e-13,0.000000000e+00
31.300000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.814821682e-13,0.000000000e+00
31.310000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.786813739e-13,0.000000000e+00
31.320000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.759084479e-13,0.000000000e+00
31.330000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.731631129e-13,0.000000000e+00
31.340000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.704450946e-13,0.000000000e+00
31.350000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.677541209e-13,0.000000000e+00
31.360000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.650899229e-13,0.000000000e+00
31.370000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.624522341e-13,0.000000000e+00
31.380000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.598407907e-13,0.000000000e+00
31.390000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.572553317e-13,0.000000000e+00
31.400000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.546955983e-13,0.000000000e+00
31.410000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.521613348e-13,0.000000000e+00
31.420000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.496522876e-13,0.000000000e+00
31.430000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.471682058e-13,0.000000000e+00
31.440000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.447088411e-13,0.000000000e+00
31.450000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.422739474e-13,0.000000000e+00
31.460000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.398632814e-13,0.000000000e+00
31.470000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.374766019e-13,0.000000000e+00
31.480000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.351136702e-13,0.000000000e+00
31.490000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.327742501e-13,0.000000000e+00
31.500000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.304581076e-13,0.000000000e+00
31.510000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.281650111e-13,0.000000000e+00
31.520000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.258947313e-13,0.000000000e+00
31.530000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.236470412e-13,0.000000000e+00
31.540000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.214217159e-13,0.000000000e+00
31.550000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.192185331e-13,0.000000000e+00
31.560000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.170372722e-13,0.000000000e+00
31.570000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.148777153e-13,0.000000000e+00
31.580000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.127396463e-13,0.000000000e+00
31.590000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.106228514e-13,0.000000000e+00
31.600000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.085271190e-13,0.000000000e+00
31.610000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.064522395e-13,0.000000000e+00
31.620000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.043980054e-13,0.000000000e+00
31.630000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.023642113e-13,0.000000000e+00
31.640000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,2.003506538e-13,0.000000000e+00
31.650000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.983571314e-13,0.000000000e+00
31.660000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.963834450e-13,0.000000000e+00
31.670000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.944293971e-13,0.000000000e+00
31.680000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.924947923e-13,0.000000000e+00
31.690000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.905794371e-13,0.000000000e+00
31.700000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.886831400e-13,0.000000000e+00
31.710000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.868057114e-13,0.000000000e+00
31.720000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.849469635e-13,0.000000000e+00
31.730000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.831067105e-13,0.000000000e+00
31.740000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.812847682e-13,0.000000000e+00
31.750000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.794809547e-13,0.000000000e+00
31.760000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.776950893e-13,0.000000000e+00
31.770000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.759269936e-13,0.000000000e+00
31.780000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.741764908e-13,0.000000000e+00
31.790000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.724434058e-13,0.000000000e+00
31.800000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.707275652e-13,0.000000000e+00
31.810000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.690287976e-13,0.000000000e+00
31.820000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.673469329e-13,0.000000000e+00
31.830000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.656818031e-13,0.000000000e+00
31.840000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.640332416e-13,0.000000000e+00
31.850000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.624010836e-13,0.000000000e+00
31.860000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.607851658e-13,0.000000000e+00
31.870000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.591853267e-13,0.000000000e+00
31.880000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.576014062e-13,0.000000000e+00
31.890000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.560332460e-13,0.000000000e+00
31.900000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.544806893e-13,0.000000000e+00
31.910000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.529435808e-13,0.000000000e+00
31.920000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.514217667e-13,0.000000000e+00
31.930000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.499150949e-13,0.000000000e+00
31.940000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.484234148e-13,0.000000000e+00
31.950000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.469465772e-13,0.000000000e+00
31.960000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.454844343e-13,0.000000000e+00
31.970000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.440368400e-13,0.000000000e+00
31.980000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.426036495e-13,0.000000000e+00
31.990000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.411847195e-13,0.000000000e+00
32.000000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.397799080e-13,0.000000000e+00
32.010000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.383890747e-13,0.000000000e+00
32.020000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.370120804e-13,0.000000000e+00
32.030000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.356487874e-13,0.000000000e+00
32.040000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.342990594e-13,0.000000000e+00
32.050000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.329627615e-13,0.000000000e+00
32.060000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.316397599e-13,0.000000000e+00
32.070000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.303299224e-13,0.000000000e+00
32.080000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.290331180e-13,0.000000000e+00
32.090000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.277492170e-13,0.000000000e+00
32.100000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.264780911e-13,0.000000000e+00
32.110000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.252196131e-13,0.000000000e+00
32.120000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.239736571e-13,0.000000000e+00
32.130000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.227400986e-13,0.000000000e+00
32.140000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.215188142e-13,0.000000000e+00
32.150000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.203096818e-13,0.000000000e+00
32.160000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.191125805e-13,0.000000000e+00
32.170000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.179273905e-13,0.000000000e+00
32.180000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.167539933e-13,0.000000000e+00
32.190000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.155922717e-13,0.000000000e+00
32.200000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.144421094e-13,0.000000000e+00
32.210000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.133033914e-13,0.000000000e+00
32.220000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.121760038e-13,0.000000000e+00
32.230000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.110598339e-13,0.000000000e+00
32.240000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.099547701e-13,0.000000000e+00
32.250000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.088607018e-13,0.000000000e+00
32.260000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.077775198e-13,0.000000000e+00
32.270000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.067051155e-13,0.000000000e+00
32.280000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.056433819e-13,0.000000000e+00
32.290000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.045922127e-13,0.000000000e+00
32.300000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.035515028e-13,0.000000000e+00
32.310000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.025211481e-13,0.000000000e+00
32.320000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.015010456e-13,0.000000000e+00
32.330000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,1.004910933e-13,0.000000000e+00
32.340000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.949119026e-14,0.000000000e+00
32.350000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.850123638e-14,0.000000000e+00
32.360000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.752113270e-14,0.000000000e+00
32.370000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.655078122e-14,0.000000000e+00
32.380000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.559008489e-14,0.000000000e+00
32.390000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.463894766e-14,0.000000000e+00
32.400000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.369727439e-14,0.000000000e+00
32.410000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.276497094e-14,0.000000000e+00
32.420000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.184194405e-14,0.000000000e+00
32.430000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.092810144e-14,0.000000000e+00
32.440000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,9.002335172e-14,0.000000000e+00
32.450000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.912760440e-14,0.000000000e+00
32.460000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.824076992e-14,0.000000000e+00
32.470000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.736275959e-14,0.000000000e+00
32.480000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.649348561e-14,0.000000000e+00
32.490000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.563286104e-14,0.000000000e+00
32.500000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.478079984e-14,0.000000000e+00
32.510000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.393721679e-14,0.000000000e+00
32.520000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.310202753e-14,0.000000000e+00
32.530000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.227514854e-14,0.000000000e+00
32.540000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.145649713e-14,0.000000000e+00
32.550000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,8.064599144e-14,0.000000000e+00
32.560000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.984355042e-14,0.000000000e+00
32.570000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.904909382e-14,0.000000000e+00
32.580000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.826254219e-14,0.000000000e+00
32.590000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.748381689e-14,0.000000000e+00
32.600000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.671284003e-14,0.000000000e+00
32.610000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.594953452e-14,0.000000000e+00
32.620000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.519382402e-14,0.000000000e+00
32.630000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.444563297e-14,0.000000000e+00
32.640000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.370488655e-14,0.000000000e+00
32.650000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.297151067e-14,0.000000000e+00
32.660000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.224543201e-14,0.000000000e+00
32.670000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.152657795e-14,0.000000000e+00
32.680000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.081487661e-14,0.000000000e+00
32.690000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,7.011025681e-14,0.000000000e+00
32.700000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.941264810e-14,0.000000000e+00
32.710000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.872198071e-14,0.000000000e+00
32.720000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.803818558e-14,0.000000000e+00
32.730000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.736119432e-14,0.000000000e+00
32.740000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.669093924e-14,0.000000000e+00
32.750000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.602735331e-14,0.000000000e+00
32.760000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.537037016e-14,0.000000000e+00
32.770000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.471992411e-14,0.000000000e+00
32.780000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.407595011e-14,0.000000000e+00
32.790000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.343838375e-14,0.000000000e+00
32.800000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.280716129e-14,0.000000000e+00
32.810000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.218221959e-14,0.000000000e+00
32.820000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.156349617e-14,0.000000000e+00
32.830000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.095092915e-14,0.000000000e+00
32.840000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,6.034445727e-14,0.000000000e+00
32.850000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.974401989e-14,0.000000000e+00
32.860000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.914955696e-14,0.000000000e+00
32.870000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.856100903e-14,0.000000000e+00
32.880000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.797831726e-14,0.000000000e+00
32.890000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.740142336e-14,0.000000000e+00
32.900000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.683026965e-14,0.000000000e+00
32.910000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.626479902e-14,0.000000000e+00
32.920000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.570495492e-14,0.000000000e+00
32.930000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.515068136e-14,0.000000000e+00
32.940000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.460192291e-14,0.000000000e+00
32.950000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.405862470e-14,0.000000000e+00
32.960000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.352073239e-14,0.000000000e+00
32.970000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.298819221e-14,0.000000000e+00
32.980000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.246095089e-14,0.000000000e+00
32.990000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.193895570e-14,0.000000000e+00
33.000000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.142215446e-14,0.000000000e+00
33.010000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.091049547e-14,0.000000000e+00
33.020000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,5.040392758e-14,0.000000000e+00
33.030000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.990240012e-14,0.000000000e+00
33.040000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.940586294e-14,0.000000000e+00
33.050000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.891426639e-14,0.000000000e+00
33.060000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.842756131e-14,0.000000000e+00
33.070000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.794569903e-14,0.000000000e+00
33.080000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.746863135e-14,0.000000000e+00
33.090000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.699631058e-14,0.000000000e+00
33.100000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.652868947e-14,0.000000000e+00
33.110000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.606572128e-14,0.000000000e+00
33.120000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.560735969e-14,0.000000000e+00
33.130000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.515355888e-14,0.000000000e+00
33.140000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.470427346e-14,0.000000000e+00
33.150000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.425945851e-14,0.000000000e+00
33.160000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.381906954e-14,0.000000000e+00
33.170000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.338306251e-14,0.000000000e+00
33.180000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.295139383e-14,0.000000000e+00
33.190000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.252402032e-14,0.000000000e+00
33.200000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.210089925e-14,0.000000000e+00
33.210000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.168198830e-14,0.000000000e+00
33.220000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.126724559e-14,0.000000000e+00
33.230000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.085662963e-14,0.000000000e+00
33.240000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.045009938e-14,0.000000000e+00
33.250000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,4.004761416e-14,0.000000000e+00
33.260000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.964913374e-14,0.000000000e+00
33.270000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.925461827e-14,0.000000000e+00
33.280000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.886402829e-14,0.000000000e+00
33.290000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.847732475e-14,0.000000000e+00
33.300000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.809446897e-14,0.000000000e+00
33.310000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.771542267e-14,0.000000000e+00
33.320000,0.000000000e+00,3.748750000e-01,0.000000000e+00,0.000000000e+00,3.734014795e-14,0.000000000e+00
