t,x,y,psi,u,v,r
14.530000,1.869369248e+01,1.127981411e+00,6.525979462e-01,1.012457953e+00,-7.307734897e-02,1.636900230e-01
14.540000,1.870217534e+01,1.133555618e+00,6.542348264e-01,1.012354664e+00,-7.307574602e-02,1.636860094e-01
14.550000,1.871064824e+01,1.139143089e+00,6.558716663e-01,1.012252294e+00,-7.307406749e-02,1.636819775e-01
14.560000,1.871911116e+01,1.144743813e+00,6.575084659e-01,1.012150836e+00,-7.307231473e-02,1.636779277e-01
14.570000,1.872756409e+01,1.150357777e+00,6.591452248e-01,1.012050281e+00,-7.307048905e-02,1.636738607e-01
14.580000,1.873600702e+01,1.155984970e+00,6.607819430e-01,1.011950622e+00,-7.306859174e-02,1.636697771e-01
14.590000,1.874443993e+01,1.161625380e+00,6.624186203e-01,1.011851851e+00,-7.306662409e-02,1.636656774e-01
14.600000,1.875286282e+01,1.167278994e+00,6.640552565e-01,1.011753961e+00,-7.306458736e-02,1.636615622e-01
14.610000,1.876127566e+01,1.172945801e+00,6.656918515e-01,1.011656945e+00,-7.306248281e-02,1.636574321e-01
14.620000,1.876967844e+01,1.178625788e+00,6.673284051e-01,1.011560794e+00,-7.306031168e-02,1.636532875e-01
14.630000,1.877807115e+01,1.184318943e+00,6.689649172e-01,1.011465502e+00,-7.305807518e-02,1.636491290e-01
14.640000,1.878645378e+01,1.190025254e+00,6.706013877e-01,1.011371062e+00,-7.305577452e-02,1.636449572e-01
14.650000,1.879482630e+01,1.195744708e+00,6.722378163e-01,1.011277466e+00,-7.305341089e-02,1.636407725e-01
14.660000,1.880318871e+01,1.201477294e+00,6.738742031e-01,1.011184707e+00,-7.305098548e-02,1.636365755e-01
14.670000,1.881154100e+01,1.207222998e+00,6.755105478e-01,1.011092777e+00,-7.304849943e-02,1.636323667e-01
14.680000,1.881988314e+01,1.212981808e+00,6.771468504e-01,1.011001671e+00,-7.304595391e-02,1.636281465e-01
14.690000,1.882821512e+01,1.218753712e+00,6.787831107e-01,1.010911381e+00,-7.304335003e-02,1.636239154e-01
14.700000,1.883653693e+01,1.224538697e+00,6.804193287e-01,1.010821899e+00,-7.304068892e-02,1.636196740e-01
14.710000,1.884484856e+01,1.230336750e+00,6.820555041e-01,1.010733220e+00,-7.303797169e-02,1.636154227e-01
14.720000,1.885314999e+01,1.236147859e+00,6.836916371e-01,1.010645336e+00,-7.303519943e-02,1.636111619e-01
14.730000,1.886144120e+01,1.241972010e+00,6.853277274e-01,1.010558240e+00,-7.303237321e-02,1.636068922e-01
14.740000,1.886972218e+01,1.247809192e+00,6.869637749e-01,1.010471927e+00,-7.302949410e-02,1.636026139e-01
14.750000,1.887799293e+01,1.253659390e+00,6.885997796e-01,1.010386388e+00,-7.302656314e-02,1.635983275e-01
14.760000,1.888625341e+01,1.259522593e+00,6.902357414e-01,1.010301618e+00,-7.302358138e-02,1.635940335e-01
14.770000,1.889450362e+01,1.265398786e+00,6.918716602e-01,1.010217610e+00,-7.302054984e-02,1.635897322e-01
14.780000,1.890274354e+01,1.271287958e+00,6.935075360e-01,1.010134358e+00,-7.301746953e-02,1.635854242e-01
14.790000,1.891097317e+01,1.277190095e+00,6.951433687e-01,1.010051855e+00,-7.301434145e-02,1.635811097e-01
14.800000,1.891919247e+01,1.283105183e+00,6.967791582e-01,1.009970094e+00,-7.301116658e-02,1.635767893e-01
14.810000,1.892740145e+01,1.289033211e+00,6.984149045e-01,1.009889070e+00,-7.300794589e-02,1.635724633e-01
14.820000,1.893560008e+01,1.294974163e+00,7.000506075e-01,1.009808776e+00,-7.300468035e-02,1.635681322e-01
14.830000,1.894378835e+01,1.300928028e+00,7.016862671e-01,1.009729206e+00,-7.300137091e-02,1.635637962e-01
14.840000,1.895196624e+01,1.306894791e+00,7.033218834e-01,1.009650353e+00,-7.299801850e-02,1.635594559e-01
14.850000,1.896013374e+01,1.312874440e+00,7.049574562e-01,1.009572212e+00,-7.299462403e-02,1.635551115e-01
14.860000,1.896829084e+01,1.318866960e+00,7.065929856e-01,1.009494776e+00,-7.299118844e-02,1.635507635e-01
14.870000,1.897643752e+01,1.324872339e+00,7.082284715e-01,1.009418040e+00,-7.298771261e-02,1.635464122e-01
14.880000,1.898457376e+01,1.330890562e+00,7.098639138e-01,1.009341997e+00,-7.298419743e-02,1.635420580e-01
14.890000,1.899269956e+01,1.336921617e+00,7.114993126e-01,1.009266642e+00,-7.298064378e-02,1.635377013e-01
14.900000,1.900081488e+01,1.342965488e+00,7.131346678e-01,1.009191968e+00,-7.297705253e-02,1.635333423e-01
14.910000,1.900891973e+01,1.349022164e+00,7.147699795e-01,1.009117970e+00,-7.297342453e-02,1.635289814e-01
14.920000,1.901701408e+01,1.355091630e+00,7.164052475e-01,1.009044642e+00,-7.296976062e-02,1.635246190e-01
14.930000,1.902509793e+01,1.361173871e+00,7.180404718e-01,1.008971979e+00,-7.296606163e-02,1.635202554e-01
14.940000,1.903317124e+01,1.367268875e+00,7.196756526e-01,1.008899974e+00,-7.296232839e-02,1.635158910e-01
14.950000,1.904123402e+01,1.373376627e+00,7.213107897e-01,1.008828621e+00,-7.295856170e-02,1.635115260e-01
14.960000,1.904928624e+01,1.379497113e+00,7.229458831e-01,1.008757916e+00,-7.295476236e-02,1.635071607e-01
14.970000,1.905732789e+01,1.385630320e+00,7.245809329e-01,1.008687853e+00,-7.295093117e-02,1.635027955e-01
14.980000,1.906535896e+01,1.391776233e+00,7.262159390e-01,1.008618426e+00,-7.294706889e-02,1.634984308e-01
14.990000,1.907337942e+01,1.397934838e+00,7.278509015e-01,1.008549629e+00,-7.294317631e-02,1.634940666e-01
15.000000,1.908138927e+01,1.404106121e+00,7.294858203e-01,1.008481458e+00,-7.293925416e-02,1.634897035e-01
15.010000,1.908938848e+01,1.410290067e+00,7.311206956e-01,1.008413907e+00,-7.293530321e-02,1.634853417e-01
15.020000,1.909737705e+01,1.416486663e+00,7.327555272e-01,1.008346970e+00,-7.293132419e-02,1.634809814e-01
15.030000,1.910535495e+01,1.422695894e+00,7.343903152e-01,1.008280643e+00,-7.292731783e-02,1.634766229e-01
15.040000,1.911332218e+01,1.428917746e+00,7.360250596e-01,1.008214920e+00,-7.292328484e-02,1.634722665e-01
15.050000,1.912127871e+01,1.435152203e+00,7.376597605e-01,1.008149795e+00,-7.291922594e-02,1.634679126e-01
15.060000,1.912922454e+01,1.441399253e+00,7.392944179e-01,1.008085264e+00,-7.291514181e-02,1.634635612e-01
15.070000,1.913715964e+01,1.447658880e+00,7.409290318e-01,1.008021322e+00,-7.291103315e-02,1.634592128e-01
15.080000,1.914508400e+01,1.453931069e+00,7.425636022e-01,1.007957963e+00,-7.290690064e-02,1.634548676e-01
15.090000,1.915299760e+01,1.460215807e+00,7.441981291e-01,1.007895183e+00,-7.290274495e-02,1.634505258e-01
15.100000,1.916090044e+01,1.466513077e+00,7.458326127e-01,1.007832976e+00,-7.289856674e-02,1.634461876e-01
15.110000,1.916879249e+01,1.472822867e+00,7.474670529e-01,1.007771337e+00,-7.289436666e-02,1.634418534e-01
15.120000,1.917667373e+01,1.479145160e+00,7.491014498e-01,1.007710262e+00,-7.289014535e-02,1.634375233e-01
15.130000,1.918454416e+01,1.485479943e+00,7.507358034e-01,1.007649746e+00,-7.288590346e-02,1.634331977e-01
15.140000,1.919240376e+01,1.491827199e+00,7.523701137e-01,1.007589784e+00,-7.288164159e-02,1.634288766e-01
15.150000,1.920025251e+01,1.498186915e+00,7.540043809e-01,1.007530370e+00,-7.287736037e-02,1.634245604e-01
15.160000,1.920809039e+01,1.504559075e+00,7.556386050e-01,1.007471501e+00,-7.287306041e-02,1.634202493e-01
15.170000,1.921591740e+01,1.510943665e+00,7.572727859e-01,1.007413172e+00,-7.286874231e-02,1.634159435e-01
15.180000,1.922373351e+01,1.517340669e+00,7.589069239e-01,1.007355377e+00,-7.286440665e-02,1.634116431e-01
15.190000,1.923153871e+01,1.523750072e+00,7.605410188e-01,1.007298113e+00,-7.286005403e-02,1.634073485e-01
15.200000,1.923933298e+01,1.530171859e+00,7.621750708e-01,1.007241374e+00,-7.285568500e-02,1.634030599e-01
15.210000,1.924711631e+01,1.536606015e+00,7.638090800e-01,1.007185156e+00,-7.285130015e-02,1.633987773e-01
15.220000,1.925488868e+01,1.543052524e+00,7.654430464e-01,1.007129455e+00,-7.284690003e-02,1.633945011e-01
15.230000,1.926265008e+01,1.549511372e+00,7.670769701e-01,1.007074266e+00,-7.284248518e-02,1.633902314e-01
15.240000,1.927040049e+01,1.555982543e+00,7.687108511e-01,1.007019585e+00,-7.283805616e-02,1.633859684e-01
15.250000,1.927813989e+01,1.562466021e+00,7.703446895e-01,1.006965407e+00,-7.283361349e-02,1.633817124e-01
15.260000,1.928586828e+01,1.568961791e+00,7.719784853e-01,1.006911727e+00,-7.282915771e-02,1.633774634e-01
15.270000,1.929358562e+01,1.575469838e+00,7.736122388e-01,1.006858542e+00,-7.282468933e-02,1.633732217e-01
15.280000,1.930129192e+01,1.581990147e+00,7.752459498e-01,1.006805848e+00,-7.282020886e-02,1.633689875e-01
15.290000,1.930898714e+01,1.588522701e+00,7.768796185e-01,1.006753639e+00,-7.281571682e-02,1.633647609e-01
15.300000,1.931667128e+01,1.595067485e+00,7.785132450e-01,1.006701912e+00,-7.281121369e-02,1.633605421e-01
15.310000,1.932434433e+01,1.601624483e+00,7.801468294e-01,1.006650662e+00,-7.280669996e-02,1.633563312e-01
15.320000,1.933200625e+01,1.608193680e+00,7.817803717e-01,1.006599886e+00,-7.280217613e-02,1.633521285e-01
15.330000,1.933965705e+01,1.614775059e+00,7.834138720e-01,1.006549579e+00,-7.279764265e-02,1.633479341e-01
15.340000,1.934729669e+01,1.621368606e+00,7.850473304e-01,1.006499737e+00,-7.279310002e-02,1.633437481e-01
15.350000,1.935492518e+01,1.627974304e+00,7.866807470e-01,1.006450356e+00,-7.278854867e-02,1.633395707e-01
15.360000,1.936254248e+01,1.634592138e+00,7.883141218e-01,1.006401432e+00,-7.278398908e-02,1.633354021e-01
15.370000,1.937014860e+01,1.641222090e+00,7.899474551e-01,1.006352961e+00,-7.277942169e-02,1.633312424e-01
15.380000,1.937774349e+01,1.647864147e+00,7.915807467e-01,1.006304939e+00,-7.277484693e-02,1.633270917e-01
15.390000,1.938532717e+01,1.654518291e+00,7.932139969e-01,1.006257362e+00,-7.277026525e-02,1.633229503e-01
15.400000,1.939289960e+01,1.661184506e+00,7.948472058e-01,1.006210226e+00,-7.276567708e-02,1.633188181e-01
15.410000,1.940046077e+01,1.667862776e+00,7.964803733e-01,1.006163528e+00,-7.276108282e-02,1.633146954e-01
15.420000,1.940801067e+01,1.674553086e+00,7.981134997e-01,1.006117263e+00,-7.275648291e-02,1.633105824e-01
15.430000,1.941554928e+01,1.681255419e+00,7.997465850e-01,1.006071428e+00,-7.275187775e-02,1.633064790e-01
15.440000,1.942307658e+01,1.687969758e+00,8.013796293e-01,1.006026019e+00,-7.274726773e-02,1.633023855e-01
15.450000,1.943059256e+01,1.694696088e+00,8.030126327e-01,1.005981032e+00,-7.274265327e-02,1.632983020e-01
15.460000,1.943809720e+01,1.701434392e+00,8.046455954e-01,1.005936464e+00,-7.273803475e-02,1.632942286e-01
15.470000,1.944559049e+01,1.708184653e+00,8.062785173e-01,1.005892310e+00,-7.273341255e-02,1.632901654e-01
15.480000,1.945307241e+01,1.714946856e+00,8.079113987e-01,1.005848568e+00,-7.272878705e-02,1.632861126e-01
15.490000,1.946054294e+01,1.721720984e+00,8.095442396e-01,1.005805233e+00,-7.272415863e-02,1.632820702e-01
15.500000,1.946800207e+01,1.728507021e+00,8.111770402e-01,1.005762302e+00,-7.271952766e-02,1.632780384e-01
15.510000,1.947544978e+01,1.735304949e+00,8.128098004e-01,1.005719771e+00,-7.271489448e-02,1.632740173e-01
15.520000,1.948288606e+01,1.742114752e+00,8.144425206e-01,1.005677638e+00,-7.271025947e-02,1.632700069e-01
15.530000,1.949031089e+01,1.748936415e+00,8.160752006e-01,1.005635898e+00,-7.270562297e-02,1.632660075e-01
15.540000,1.949772425e+01,1.755769919e+00,8.177078407e-01,1.005594548e+00,-7.270098531e-02,1.632620190e-01
15.550000,1.950512614e+01,1.762615248e+00,8.193404410e-01,1.005553584e+00,-7.269634686e-02,1.632580416e-01
15.560000,1.951251652e+01,1.769472386e+00,8.209730016e-01,1.005513003e+00,-7.269170793e-02,1.632540754e-01
15.570000,1.951989539e+01,1.776341316e+00,8.226055226e-01,1.005472802e+00,-7.268706885e-02,1.632501205e-01
15.580000,1.952726274e+01,1.783222020e+00,8.242380041e-01,1.005432978e+00,-7.268242995e-02,1.632461769e-01
15.590000,1.953461853e+01,1.790114483e+00,8.258704462e-01,1.005393526e+00,-7.267779155e-02,1.632422448e-01
15.600000,1.954196277e+01,1.797018687e+00,8.275028490e-01,1.005354445e+00,-7.267315395e-02,1.632383243e-01
15.610000,1.954929543e+01,1.803934615e+00,8.291352127e-01,1.005315729e+00,-7.266851747e-02,1.632344154e-01
15.620000,1.955661649e+01,1.810862250e+00,8.307675373e-01,1.005277377e+00,-7.266388240e-02,1.632305182e-01
15.630000,1.956392595e+01,1.817801575e+00,8.323998231e-01,1.005239385e+00,-7.265924905e-02,1.632266328e-01
15.640000,1.957122378e+01,1.824752573e+00,8.340320700e-01,1.005201750e+00,-7.265461771e-02,1.632227593e-01
15.650000,1.957850997e+01,1.831715227e+00,8.356642783e-01,1.005164469e+00,-7.264998866e-02,1.632188977e-01
15.660000,1.958578450e+01,1.838689520e+00,8.372964480e-01,1.005127538e+00,-7.264536219e-02,1.632150481e-01
15.670000,1.959304736e+01,1.845675435e+00,8.389285793e-01,1.005090954e+00,-7.264073858e-02,1.632112107e-01
15.680000,1.960029853e+01,1.852672953e+00,8.405606723e-01,1.005054715e+00,-7.263611809e-02,1.632073854e-01
15.690000,1.960753800e+01,1.859682059e+00,8.421927271e-01,1.005018817e+00,-7.263150100e-02,1.632035723e-01
15.700000,1.961476574e+01,1.866702734e+00,8.438247438e-01,1.004983258e+00,-7.262688758e-02,1.631997716e-01
15.710000,1.962198175e+01,1.873734962e+00,8.454567225e-01,1.004948033e+00,-7.262227807e-02,1.631959832e-01
15.720000,1.962918601e+01,1.880778725e+00,8.470886635e-01,1.004913142e+00,-7.261767275e-02,1.631922072e-01
15.730000,1.963637849e+01,1.887834004e+00,8.487205667e-01,1.004878579e+00,-7.261307184e-02,1.631884438e-01
15.740000,1.964355920e+01,1.894900784e+00,8.503524324e-01,1.004844343e+00,-7.260847562e-02,1.631846928e-01
15.750000,1.965072810e+01,1.901979047e+00,8.519842606e-01,1.004810430e+00,-7.260388431e-02,1.631809545e-01
15.760000,1.965788518e+01,1.909068774e+00,8.536160515e-01,1.004776838e+00,-7.259929815e-02,1.631772289e-01
15.770000,1.966503043e+01,1.916169948e+00,8.552478052e-01,1.004743564e+00,-7.259471738e-02,1.631735159e-01
15.780000,1.967216384e+01,1.923282552e+00,8.568795219e-01,1.004710604e+00,-7.259014223e-02,1.631698158e-01
15.790000,1.967928538e+01,1.930406568e+00,8.585112016e-01,1.004677957e+00,-7.258557292e-02,1.631661284e-01
15.800000,1.968639504e+01,1.937541978e+00,8.601428445e-01,1.004645619e+00,-7.258100968e-02,1.631624539e-01
15.810000,1.969349280e+01,1.944688765e+00,8.617744507e-01,1.004613588e+00,-7.257645271e-02,1.631587923e-01
15.820000,1.970057865e+01,1.951846910e+00,8.634060204e-01,1.004581861e+00,-7.257190224e-02,1.631551437e-01
15.830000,1.970765258e+01,1.959016395e+00,8.650375536e-01,1.004550434e+00,-7.256735848e-02,1.631515080e-01
15.840000,1.971471456e+01,1.966197204e+00,8.666690506e-01,1.004519307e+00,-7.256282162e-02,1.631478854e-01
15.850000,1.972176458e+01,1.973389318e+00,8.683005114e-01,1.004488475e+00,-7.255829188e-02,1.631442759e-01
15.860000,1.972880262e+01,1.980592718e+00,8.699319362e-01,1.004457936e+00,-7.255376944e-02,1.631406795e-01
15.870000,1.973582868e+01,1.987807388e+00,8.715633250e-01,1.004427688e+00,-7.254925451e-02,1.631370962e-01
15.880000,1.974284272e+01,1.995033308e+00,8.731946781e-01,1.004397727e+00,-7.254474728e-02,1.631335262e-01
15.890000,1.974984474e+01,2.002270462e+00,8.748259956e-01,1.004368052e+00,-7.254024793e-02,1.631299693e-01
15.900000,1.975683473e+01,2.009518830e+00,8.764572776e-01,1.004338660e+00,-7.253575664e-02,1.631264257e-01
15.910000,1.976381266e+01,2.016778395e+00,8.780885241e-01,1.004309548e+00,-7.253127360e-02,1.631228954e-01
15.920000,1.977077852e+01,2.024049138e+00,8.797197355e-01,1.004280714e+00,-7.252679899e-02,1.631193784e-01
15.930000,1.977773229e+01,2.031331041e+00,8.813509118e-01,1.004252155e+00,-7.252233296e-02,1.631158748e-01
15.940000,1.978467396e+01,2.038624086e+00,8.829820530e-01,1.004223869e+00,-7.251787571e-02,1.631123845e-01
15.950000,1.979160351e+01,2.045928255e+00,8.846131595e-01,1.004195853e+00,-7.251342738e-02,1.631089076e-01
15.960000,1.979852093e+01,2.053243529e+00,8.862442312e-01,1.004168105e+00,-7.250898815e-02,1.631054441e-01
15.970000,1.980542619e+01,2.060569890e+00,8.878752684e-01,1.004140623e+00,-7.250455818e-02,1.631019941e-01
15.980000,1.981231930e+01,2.067907320e+00,8.895062712e-01,1.004113404e+00,-7.250013762e-02,1.630985575e-01
15.990000,1.981920022e+01,2.075255799e+00,8.911372396e-01,1.004086445e+00,-7.249572662e-02,1.630951344e-01
16.000000,1.982606894e+01,2.082615310e+00,8.927681739e-01,1.004059745e+00,-7.249132533e-02,1.630917248e-01
16.010000,1.983292546e+01,2.089985834e+00,8.943990742e-01,1.004033301e+00,-7.248693391e-02,1.630883288e-01
16.020000,1.983976974e+01,2.097367353e+00,8.960299405e-01,1.004007111e+00,-7.248255250e-02,1.630849462e-01
16.030000,1.984660178e+01,2.104759847e+00,8.976607731e-01,1.003981172e+00,-7.247818123e-02,1.630815772e-01
16.040000,1.985342156e+01,2.112163299e+00,8.992915721e-01,1.003955483e+00,-7.247382025e-02,1.630782218e-01
16.050000,1.986022906e+01,2.119577689e+00,9.009223376e-01,1.003930040e+00,-7.246946969e-02,1.630748800e-01
16.060000,1.986702428e+01,2.127002998e+00,9.025530698e-01,1.003904842e+00,-7.246512968e-02,1.630715517e-01
16.070000,1.987380718e+01,2.134439209e+00,9.041837687e-01,1.003879887e+00,-7.246080036e-02,1.630682370e-01
16.080000,1.988057777e+01,2.141886302e+00,9.058144345e-01,1.003855172e+00,-7.245648184e-02,1.630649360e-01
16.090000,1.988733601e+01,2.149344259e+00,9.074450675e-01,1.003830695e+00,-7.245217426e-02,1.630616485e-01
16.100000,1.989408190e+01,2.156813060e+00,9.090756676e-01,1.003806455e+00,-7.244787773e-02,1.630583747e-01
16.110000,1.990081543e+01,2.164292687e+00,9.107062350e-01,1.003782448e+00,-7.244359238e-02,1.630551145e-01
16.120000,1.990753656e+01,2.171783121e+00,9.123367699e-01,1.003758673e+00,-7.243931831e-02,1.630518679e-01
16.130000,1.991424530e+01,2.179284342e+00,9.139672724e-01,1.003735127e+00,-7.243505564e-02,1.630486350e-01
16.140000,1.992094162e+01,2.186796332e+00,9.155977426e-01,1.003711809e+00,-7.243080448e-02,1.630454157e-01
16.150000,1.992762551e+01,2.194319072e+00,9.172281808e-01,1.003688717e+00,-7.242656495e-02,1.630422101e-01
16.160000,1.993429695e+01,2.201852543e+00,9.188585869e-01,1.003665848e+00,-7.242233713e-02,1.630390181e-01
16.170000,1.994095593e+01,2.209396726e+00,9.204889612e-01,1.003643201e+00,-7.241812115e-02,1.630358397e-01
16.180000,1.994760243e+01,2.216951601e+00,9.221193037e-01,1.003620773e+00,-7.241391709e-02,1.630326750e-01
16.190000,1.995423644e+01,2.224517149e+00,9.237496147e-01,1.003598562e+00,-7.240972506e-02,1.630295239e-01
16.200000,1.996085793e+01,2.232093351e+00,9.253798942e-01,1.003576567e+00,-7.240554514e-02,1.630263865e-01
16.210000,1.996746691e+01,2.239680188e+00,9.270101425e-01,1.003554786e+00,-7.240137744e-02,1.630232627e-01
16.220000,1.997406334e+01,2.247277641e+00,9.286403595e-01,1.003533216e+00,-7.239722205e-02,1.630201525e-01
16.230000,1.998064721e+01,2.254885689e+00,9.302705456e-01,1.003511856e+00,-7.239307905e-02,1.630170559e-01
16.240000,1.998721852e+01,2.262504315e+00,9.319007007e-01,1.003490703e+00,-7.238894852e-02,1.630139730e-01
16.250000,1.999377723e+01,2.270133498e+00,9.335308251e-01,1.003469756e+00,-7.238483056e-02,1.630109037e-01
16.260000,2.000032335e+01,2.277773220e+00,9.351609188e-01,1.003449014e+00,-7.238072524e-02,1.630078479e-01
16.270000,2.000685685e+01,2.285423460e+00,9.367909821e-01,1.003428473e+00,-7.237663264e-02,1.630048058e-01
16.280000,2.001337771e+01,2.293084199e+00,9.384210150e-01,1.003408133e+00,-7.237255285e-02,1.630017772e-01
16.290000,2.001988593e+01,2.300755418e+00,9.400510177e-01,1.003387991e+00,-7.236848593e-02,1.629987623e-01
16.300000,2.002638149e+01,2.308437097e+00,9.416809903e-01,1.003368046e+00,-7.236443196e-02,1.629957608e-01
16.310000,2.003286436e+01,2.316129216e+00,9.433109329e-01,1.003348295e+00,-7.236039101e-02,1.629927730e-01
16.320000,2.003933454e+01,2.323831756e+00,9.449408458e-01,1.003328738e+00,-7.235636315e-02,1.629897986e-01
16.330000,2.004579201e+01,2.331544697e+00,9.465707290e-01,1.003309372e+00,-7.235234844e-02,1.629868378e-01
16.340000,2.005223676e+01,2.339268020e+00,9.482005826e-01,1.003290195e+00,-7.234834695e-02,1.629838905e-01
16.350000,2.005866877e+01,2.347001705e+00,9.498304068e-01,1.003271206e+00,-7.234435875e-02,1.629809567e-01
16.360000,2.006508802e+01,2.354745732e+00,9.514602018e-01,1.003252404e+00,-7.234038389e-02,1.629780364e-01
16.370000,2.007149450e+01,2.362500081e+00,9.530899676e-01,1.003233786e+00,-7.233642243e-02,1.629751295e-01
16.380000,2.007788820e+01,2.370264732e+00,9.547197044e-01,1.003215350e+00,-7.233247443e-02,1.629722361e-01
16.390000,2.008426909e+01,2.378039666e+00,9.563494124e-01,1.003197095e+00,-7.232853995e-02,1.629693561e-01
16.400000,2.009063717e+01,2.385824863e+00,9.579790916e-01,1.003179020e+00,-7.232461903e-02,1.629664896e-01
16.410000,2.009699242e+01,2.393620302e+00,9.596087422e-01,1.003161123e+00,-7.232071174e-02,1.629636364e-01
16.420000,2.010333482e+01,2.401425964e+00,9.612383643e-01,1.003143401e+00,-7.231681812e-02,1.629607966e-01
16.430000,2.010966436e+01,2.409241830e+00,9.628679582e-01,1.003125854e+00,-7.231293822e-02,1.629579701e-01
16.440000,2.011598102e+01,2.417067877e+00,9.644975238e-01,1.003108480e+00,-7.230907208e-02,1.629551570e-01
16.450000,2.012228479e+01,2.424904088e+00,9.661270613e-01,1.003091278e+00,-7.230521975e-02,1.629523572e-01
16.460000,2.012857566e+01,2.432750441e+00,9.677565710e-01,1.003074244e+00,-7.230138127e-02,1.629495706e-01
16.470000,2.013485361e+01,2.440606917e+00,9.693860528e-01,1.003057379e+00,-7.229755669e-02,1.629467974e-01
16.480000,2.014111861e+01,2.448473495e+00,9.710155070e-01,1.003040681e+00,-7.229374604e-02,1.629440374e-01
16.490000,2.014737067e+01,2.456350156e+00,9.726449336e-01,1.003024148e+00,-7.228994936e-02,1.629412905e-01
16.500000,2.015360976e+01,2.464236878e+00,9.742743328e-01,1.003007778e+00,-7.228616670e-02,1.629385569e-01
16.510000,2.015983587e+01,2.472133643e+00,9.759037048e-01,1.002991570e+00,-7.228239807e-02,1.629358365e-01
16.520000,2.016604898e+01,2.480040428e+00,9.775330496e-01,1.002975523e+00,-7.227864353e-02,1.629331292e-01
16.530000,2.017224908e+01,2.487957215e+00,9.791623674e-01,1.002959634e+00,-7.227490309e-02,1.629304351e-01
16.540000,2.017843615e+01,2.495883983e+00,9.807916583e-01,1.002943904e+00,-7.227117679e-02,1.629277540e-01
16.550000,2.018461019e+01,2.503820711e+00,9.824209225e-01,1.002928329e+00,-7.226746466e-02,1.629250860e-01
16.560000,2.019077117e+01,2.511767379e+00,9.840501601e-01,1.002912909e+00,-7.226376673e-02,1.629224310e-01
16.570000,2.019691907e+01,2.519723967e+00,9.856793712e-01,1.002897642e+00,-7.226008302e-02,1.629197891e-01
16.580000,2.020305390e+01,2.527690454e+00,9.873085559e-01,1.002882528e+00,-7.225641355e-02,1.629171601e-01
16.590000,2.020917562e+01,2.535666820e+00,9.889377144e-01,1.002867563e+00,-7.225275836e-02,1.629145441e-01
16.600000,2.021528422e+01,2.543653044e+00,9.905668469e-01,1.002852748e+00,-7.224911746e-02,1.629119410e-01
16.610000,2.022137970e+01,2.551649106e+00,9.921959533e-01,1.002838080e+00,-7.224549087e-02,1.629093508e-01
16.620000,2.022746203e+01,2.559654984e+00,9.938250339e-01,1.002823558e+00,-7.224187861e-02,1.629067735e-01
16.630000,2.023353120e+01,2.567670659e+00,9.954540888e-01,1.002809182e+00,-7.223828070e-02,1.629042090e-01
16.640000,2.023958720e+01,2.575696109e+00,9.970831181e-01,1.002794949e+00,-7.223469716e-02,1.629016574e-01
16.650000,2.024563001e+01,2.583731315e+00,9.987121220e-01,1.002780858e+00,-7.223112800e-02,1.628991185e-01
16.660000,2.025165962e+01,2.591776255e+00,1.000341101e+00,1.002766908e+00,-7.222757324e-02,1.628965923e-01
16.670000,2.025767601e+01,2.599830909e+00,1.001970054e+00,1.002753097e+00,-7.222403289e-02,1.628940789e-01
16.680000,2.026367917e+01,2.607895255e+00,1.003598982e+00,1.002739425e+00,-7.222050696e-02,1.628915782e-01
16.690000,2.026966908e+01,2.615969274e+00,1.005227885e+00,1.002725890e+00,-7.221699546e-02,1.628890901e-01
16.700000,2.027564573e+01,2.624052943e+00,1.006856764e+00,1.002712491e+00,-7.221349840e-02,1.628866146e-01
16.710000,2.028160911e+01,2.632146243e+00,1.008485618e+00,1.002699226e+00,-7.221001579e-02,1.628841517e-01
16.720000,2.028755919e+01,2.640249153e+00,1.010114447e+00,1.002686094e+00,-7.220654764e-02,1.628817014e-01
16.730000,2.029349597e+01,2.648361650e+00,1.011743252e+00,1.002673095e+00,-7.220309395e-02,1.628792635e-01
16.740000,2.029941943e+01,2.656483716e+00,1.013372032e+00,1.002660226e+00,-7.219965473e-02,1.628768382e-01
16.750000,2.030532955e+01,2.664615328e+00,1.015000789e+00,1.002647486e+00,-7.219622998e-02,1.628744253e-01
16.760000,2.031122633e+01,2.672756466e+00,1.016629521e+00,1.002634875e+00,-7.219281970e-02,1.628720248e-01
16.770000,2.031710975e+01,2.680907108e+00,1.018258229e+00,1.002622391e+00,-7.218942390e-02,1.628696368e-01
16.780000,2.032297979e+01,2.689067233e+00,1.019886914e+00,1.002610033e+00,-7.218604258e-02,1.628672610e-01
16.790000,2.032883643e+01,2.697236821e+00,1.021515575e+00,1.002597800e+00,-7.218267573e-02,1.628648976e-01
16.800000,2.033467968e+01,2.705415851e+00,1.023144212e+00,1.002585690e+00,-7.217932336e-02,1.628625464e-01
16.810000,2.034050950e+01,2.713604300e+00,1.024772825e+00,1.002573703e+00,-7.217598546e-02,1.628602075e-01
16.820000,2.034632589e+01,2.721802148e+00,1.026401416e+00,1.002561837e+00,-7.217266203e-02,1.628578807e-01
16.830000,2.035212883e+01,2.730009374e+00,1.028029983e+00,1.002550091e+00,-7.216935306e-02,1.628555662e-01
16.840000,2.035791831e+01,2.738225957e+00,1.029658527e+00,1.002538464e+00,-7.216605855e-02,1.628532637e-01
16.850000,2.036369431e+01,2.746451874e+00,1.031287048e+00,1.002526955e+00,-7.216277850e-02,1.628509734e-01
